"cd_municipio","dt_versao_orc","cd_orgao","cd_unid_orc","dt_emissao_ne","nu_nota_empenho","dt_liquid_liq","tp_nf","nu_nf","nu_item_seq_in","de_item_in1","de_item_in2","de_unid_compra_in","nu_quant_comprada_in","vl_unit_item_in","vl_total_item_in","cd_ncm_in"
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102004",2007-07-10 00:00:00,V,"4696012","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102004",2007-08-10 00:00:00,V,"46960120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102004",2007-09-13 00:00:00,V,"46960120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,13.450000,13.4500,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102005",2007-05-18 00:00:00,V,"82884191","001 ",FORNECIMENTO DE ENERGIA ELETRICA A ESTACASA LEGISLATIVA., ,UM,1.0000,53.420000,53.4200,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102005",2007-07-20 00:00:00,V,"88017531","001 ",FORNECIMENTO DE ENERGIA ELETRICA A ESTACASA LEGISLATIVA., ,UM,1.0000,48.430000,48.4300,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102005",2007-08-20 00:00:00,V,"90487061","001 ",FORNECIMENTO DE ENERGIA ELETRICA A ESTACASA LEGISLATIVA., ,UM,1.0000,48.740000,48.7400,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102005",2007-09-20 00:00:00,V,"93059786","001 ",FORNECIMENTO DE ENERGIA ELETRICA A ESTACASA LEGISLATIVA., ,UM,1.0000,48.590000,48.5900,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102005",2007-10-19 00:00:00,V,"95683182","001 ",FORNECIMENTO DE ENERGIA ELETRICA A ESTACASA LEGISLATIVA., ,UM,1.0000,48.630000,48.6300,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102005",2007-11-20 00:00:00,V,"98181339","001 ",FORNECIMENTO DE ENERGIA ELETRICA A ESTACASA LEGISLATIVA., ,UM,1.0000,50.760000,50.7600,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102005",2007-12-20 00:00:00,V,"10100574","001 ",FORNECIMENTO DE ENERGIA ELETRICA A ESTACASA LEGISLATIVA., ,UM,1.0000,48.610000,48.6100,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-01-30 00:00:00,S,"2548","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-02-16 00:00:00,V,"002604","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-03-30 00:00:00,S,"2656","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-04-30 00:00:00,S,"002695","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-05-21 00:00:00,S,"2731","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-06-29 00:00:00,S,"2784","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-07-27 00:00:00,S,"002831","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-08-27 00:00:00,V,"002871","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-09-20 00:00:00,V,"002909","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-10-19 00:00:00,V,"2950","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102007",2007-11-20 00:00:00,S,"002995","001 ","SERVICO DE LOCACAO DE SISTEMA DE CONTABILIDADE,FOLHA DE PAGAMENTO, LICITACAO, ALMOXARIFADO E PATRIMONIO.", ,UM,1.0000,660.000000,660.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102008",2007-07-16 00:00:00,V,"0015","001 ",POSTAGEM DE DOCUMENTOS PERTENCENTE A ESTA CASA LEGISLATIVA., ,UM,1.0000,6.100000,6.1000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102008",2007-10-30 00:00:00,V,"00024","001 ",POSTAGEM DE DOCUMENTOS PERTENCENTE A ESTA CASA LEGISLATIVA., ,UM,1.0000,10.500000,10.5000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102009",2007-01-19 00:00:00,V,"5297","001 ",LOCACAO DE SERVICOS DE MOTOTAXISTA DESTINADO AO LEGISLATIVO., ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102009",2007-02-16 00:00:00,V,"5404","001 ",LOCACAO DE SERVICOS DE MOTOTAXISTA DESTINADO AO LEGISLATIVO., ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-01-02 00:00:00,"0102009",2007-03-20 00:00:00,V,"5480","001 ",LOCACAO DE SERVICOS DE MOTOTAXISTA DESTINADO AO LEGISLATIVO., ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-04-02 00:00:00,"0402001",2007-10-19 00:00:00,V,"6183","001 ",LOCACAO DE VEICULO CONF. CONTRATO E LICITACAO.NA COMPLEMENTACAO DA NE 0119005., ,UM,1.0000,2500.000000,2500.0000,
"002",200700,"01","01  ",2007-04-02 00:00:00,"0402001",2007-11-20 00:00:00,V,"6192","001 ",LOCACAO DE VEICULO CONF. CONTRATO E LICITACAO.NA COMPLEMENTACAO DA NE 0119005., ,UM,1.0000,2500.000000,2500.0000,
"002",200700,"01","01  ",2007-04-02 00:00:00,"0402002",2007-04-20 00:00:00,V,"5493","001 ",SERVICOS A SEREM PRESTADOS NO FORNACIMENTO DE LANCHES AO VEREADORES POR       OCASIAO DAS SESSEOS ORDINARIAS DESTA CASA LEGISLATIVA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-04-04 00:00:00,"0404001",2007-04-20 00:00:00,V,"5489","001 ",SERVICOS A SEREM PRESTADOS DE ASSESSORIA DE IMPRENSA JUNTO AO LEGISLATIVO     MUNICIPAL., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-04-10 00:00:00,"0410001",2007-04-20 00:00:00,V,"5491","001 ",SERVICOS A SEREM PRESTADO NA MANUTENCAO EQUIPAMENTO DE INFORMATICA  DE CASA   LEGISLATIVA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-05-02 00:00:00,"0502001",2007-05-18 00:00:00,V,"5500","001 ",SERVICOS A SEREM PRESTADO NA MANUTENCAO DOS EQUPAMENTOS DE INFORMATICA        DESTA CASA LEGISLATIVA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-05-02 00:00:00,"0502002",2007-05-18 00:00:00,V,"5498","001 ",SERVICOS A SEREM PRESTADOS DE ASSESSORIA DE IMPRESSA NAS ASSEMBLEIA ORDIARIA EEXTRAORDINARIA DESTA CASA LEGISLATIVA., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-05-02 00:00:00,"0502003",2007-05-18 00:00:00,V,"5256","001 ",SERVICOS A SEREM PRESTADOS NO FORNCEIMENTO DE LANCHES POR OCASIAO SESSOES     DESTA CASA LEGISLATIVA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-05-10 00:00:00,"0510001",2007-05-30 00:00:00,M,"1762","001 ",AQUISICAO DE CARTUCHO IMPRESSORA JATO DE TINTA., ,UM,1.0000,518.000000,518.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601001",2007-06-20 00:00:00,V,"5630","001 ","SERVICOS DE ASSESSORIA, CONSULTORIA E PROCESSAMENTO CONTABIL, CONF. LICITACAO E CONTRATO. NA COMPLEMENTACAO DA NE 0119003.", ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601001",2007-07-20 00:00:00,V,"5927","001 ","SERVICOS DE ASSESSORIA, CONSULTORIA E PROCESSAMENTO CONTABIL, CONF. LICITACAO E CONTRATO. NA COMPLEMENTACAO DA NE 0119003.", ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601001",2007-08-20 00:00:00,V,"5933","001 ","SERVICOS DE ASSESSORIA, CONSULTORIA E PROCESSAMENTO CONTABIL, CONF. LICITACAO E CONTRATO. NA COMPLEMENTACAO DA NE 0119003.", ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601001",2007-10-19 00:00:00,V,"6182","001 ","SERVICOS DE ASSESSORIA, CONSULTORIA E PROCESSAMENTO CONTABIL, CONF. LICITACAO E CONTRATO. NA COMPLEMENTACAO DA NE 0119003.", ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601001",2007-11-20 00:00:00,V,"6191","001 ","SERVICOS DE ASSESSORIA, CONSULTORIA E PROCESSAMENTO CONTABIL, CONF. LICITACAO E CONTRATO. NA COMPLEMENTACAO DA NE 0119003.", ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601002",2007-06-20 00:00:00,V,"5629","001 ",ASSESSORIA JURIDICA AO LEGISLATIVO MUNICIPAL. NA COMPLEMENTACAO DA NE 0119004., ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601002",2007-07-20 00:00:00,V,"5926","001 ",ASSESSORIA JURIDICA AO LEGISLATIVO MUNICIPAL. NA COMPLEMENTACAO DA NE 0119004., ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601002",2007-08-20 00:00:00,V,"5932","001 ",ASSESSORIA JURIDICA AO LEGISLATIVO MUNICIPAL. NA COMPLEMENTACAO DA NE 0119004., ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601002",2007-10-19 00:00:00,V,"5950","001 ",ASSESSORIA JURIDICA AO LEGISLATIVO MUNICIPAL. NA COMPLEMENTACAO DA NE 0119004., ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601002",2007-11-20 00:00:00,V,"6190","001 ",ASSESSORIA JURIDICA AO LEGISLATIVO MUNICIPAL. NA COMPLEMENTACAO DA NE 0119004., ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601003",2007-06-20 00:00:00,V,"5633","001 ",SERVICOS DE MOTO-TAXISTA DESTINADO AO LEGISLATIVO  NA COMPLEMENTACAO DA       NE.0102009, ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601003",2007-07-20 00:00:00,V,"5931","001 ",SERVICOS DE MOTO-TAXISTA DESTINADO AO LEGISLATIVO  NA COMPLEMENTACAO DA       NE.0102009, ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601003",2007-08-20 00:00:00,V,"5936","001 ",SERVICOS DE MOTO-TAXISTA DESTINADO AO LEGISLATIVO  NA COMPLEMENTACAO DA       NE.0102009, ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601003",2007-10-19 00:00:00,V,"6185","001 ",SERVICOS DE MOTO-TAXISTA DESTINADO AO LEGISLATIVO  NA COMPLEMENTACAO DA       NE.0102009, ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601003",2007-11-20 00:00:00,V,"6194","001 ",SERVICOS DE MOTO-TAXISTA DESTINADO AO LEGISLATIVO  NA COMPLEMENTACAO DA       NE.0102009, ,UM,1.0000,500.000000,500.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601004",2007-06-20 00:00:00,V,"5632","001 ",SERVICOS A SEREM PRESTADO DE ASSESSORIA DE IMPRENSA DESTINADO AO LEGISLATIVO  MUNICIPAL., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601004",2007-07-20 00:00:00,V,"5930","001 ",SERVICOS A SEREM PRESTADO DE ASSESSORIA DE IMPRENSA DESTINADO AO LEGISLATIVO  MUNICIPAL., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601004",2007-08-20 00:00:00,V,"5935","001 ",SERVICOS A SEREM PRESTADO DE ASSESSORIA DE IMPRENSA DESTINADO AO LEGISLATIVO  MUNICIPAL., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601004",2007-10-19 00:00:00,V,"6184","001 ",SERVICOS A SEREM PRESTADO DE ASSESSORIA DE IMPRENSA DESTINADO AO LEGISLATIVO  MUNICIPAL., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601004",2007-11-20 00:00:00,V,"6193","001 ",SERVICOS A SEREM PRESTADO DE ASSESSORIA DE IMPRENSA DESTINADO AO LEGISLATIVO  MUNICIPAL., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-06-01 00:00:00,"0601005",2007-06-20 00:00:00,V,"5634","001 ",SERVICOS A SEREM PRESTADOS DE ASSISTENCIA TECNICA DE INFORMATICA  NA          MANUTENCAO DOS EQUIPAMENTOS DESTA CASA LEGISLATIVA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-06-04 00:00:00,"0604001",2007-06-20 00:00:00,S,"103","001 ",SERVICOS A SEREM PRESTADOS DE ASSESSORIA TECNICA NA ELABORACAO E              ACOMPANHAMENTOS DE ATOS DO LEGISLATIVO CONF. CONTRATO E LICITACAO., ,UM,1.0000,12000.000000,12000.0000,
"002",200700,"01","01  ",2007-06-11 00:00:00,"0611003",2007-06-29 00:00:00,V,"5732","001 ",SERVICOS A SEREM PRESTADO NA ABERTURA DE LETREIRO E PINTURA DE BRASOES DESTA  CASA LEGISLATIVA., ,UM,1.0000,430.000000,430.0000,
"002",200700,"01","01  ",2007-06-18 00:00:00,"0618001",2007-06-20 00:00:00,M,"099","001 ",AQUISICAO DE MATERIAL DE LIMPEZA DESTINADO A ESTA CASA LEGISLATIVA, ,UM,1.0000,750.000000,750.0000,
"002",200700,"01","01  ",2007-07-02 00:00:00,"0702001",2007-07-20 00:00:00,V,"5929","001 ",SERVICOS A SEREM PRESTADOS NA MANUTENCAO DE APARELHO DE COMPUTACAO E          IMPRESSORAS PERTENCENTE A ESTA CASA LEGISLATIVA, ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-08-06 00:00:00,"0806001",2007-08-20 00:00:00,V,"5937","001 ",SERVICOS A SEREM PRESTADO NA MANUTENCAO DE APARELHO DE INFORMATICA DE CASA    LEGISLATIVA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-08-06 00:00:00,"0806002",2007-08-31 00:00:00,S,"0513","001 ",CONFECCAO DE CAPAS DE EMPNHOS, ,UM,1.0000,1365.210000,1365.2100,
"002",200700,"01","01  ",2007-09-10 00:00:00,"0910003",2007-09-20 00:00:00,V,"5949","001 ","SERVICOS A SEREM PRESTADO NA ELABORACAO DE GFIPS REFERENTE A COM.             13/1998,13/1999 E 13/2000.", ,UM,1.0000,369.210000,369.2100,
"002",200700,"01","01  ",2007-09-13 00:00:00,"0913001",2007-09-13 00:00:00,V,"46960120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO.NA COMPLEMENTACAO DANE.0102004., ,UM,1.0000,17.000000,17.0000,
"002",200700,"01","01  ",2007-09-13 00:00:00,"0913001",2007-10-10 00:00:00,V,"46960120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO.NA COMPLEMENTACAO DANE.0102004., ,UM,1.0000,31.070000,31.0700,
"002",200700,"01","01  ",2007-09-13 00:00:00,"0913001",2007-11-05 00:00:00,V,"4693012","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO.NA COMPLEMENTACAO DANE.0102004., ,UM,1.0000,30.450000,30.4500,
"002",200700,"01","01  ",2007-09-13 00:00:00,"0913001",2007-12-10 00:00:00,V,"46960120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO.NA COMPLEMENTACAO DANE.0102004., ,UM,1.0000,30.450000,30.4500,
"002",200700,"01","01  ",2007-10-05 00:00:00,"1005001",2007-10-30 00:00:00,V,"6186","001 ",SERVICOS A SEREM PRESTADOS NA MANUTENCAO COMPUTADORES E IMPRESSORAS DO        LEGISLATIVO MUNICIPAL., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-10-05 00:00:00,"1005002",2007-10-30 00:00:00,V,"6187","001 ",SERVICOS A SEREM PRESTADOS NO FORNECIMENTO DE LANCHES AO VEREADORES POR       OCASIAO DAS SECOES ORDENARIAS E EXTRAORDINARIAS DESTA CASA LEGISLATIVA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-10-05 00:00:00,"1005003",2007-10-30 00:00:00,V,"5987","001 ","SERVICOS A SEREM PRESTADO NA DIGITALIZACAO DO ACERVO CONTABIL, LICITACAO E    RECURSOS HUMANOS DESTE LEGISLATIVO MUNICIPAL.", ,UM,1.0000,1800.000000,1800.0000,
"002",200700,"01","01  ",2007-10-05 00:00:00,"1005004",2007-10-22 00:00:00,V,"5988","001 ",SERVICOS A SEREM PRESTADO DE CAPACITACAO E LANCAMENTO DE DADOS(GIFP E FOLHA DEPAGAMENTO) EM SISTEMAS INFORMATIZADO DESTA CASA LEGISLATIVA., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-10-05 00:00:00,"1005004",2007-11-30 00:00:00,V,"6198","001 ",SERVICOS A SEREM PRESTADO DE CAPACITACAO E LANCAMENTO DE DADOS(GIFP E FOLHA DEPAGAMENTO) EM SISTEMAS INFORMATIZADO DESTA CASA LEGISLATIVA., ,UM,1.0000,1000.000000,1000.0000,
"002",200700,"01","01  ",2007-11-05 00:00:00,"1105001",2007-11-20 00:00:00,V,"6195","001 ",SERVICOS A SEREM PRESTADOS NA MANUTENCAO DOS EQUIPAMENTOS DE INFORMATICA      PERTENCENTE A ESTE PORDER LEGISLATIVO., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-11-05 00:00:00,"1105002",2007-11-20 00:00:00,V,"6196","001 ",SERVICOS A SEREM PRESTADO NO FORNECIMENTO DE LANCHES AOS VEREADORES POR       OCASIAO DAS SESSOES ORDINARIA E EXTRAORDINARIA., ,UM,1.0000,300.000000,300.0000,
"002",200700,"01","01  ",2007-11-05 00:00:00,"1105003",2007-11-30 00:00:00,V,"6197","001 ",SERVICOS A SEREM PRESTADOS NA ALIMENTACAO DE DADOS DO SISTN DO 1 SEMESTRE DE  2007., ,UM,1.0000,1712.160000,1712.1600,
"002",200700,"01","01  ",2007-11-06 00:00:00,"1106001",2007-11-20 00:00:00,M,"2822","001 ",AQUISICAO DE MATERIAL DE EXPEDIENTE, ,UM,1.0000,125.000000,125.0000,
"002",200700,"01","01  ",2007-12-03 00:00:00,"1203001",2007-12-20 00:00:00,V,"163","001 ",SERVIOS A SEREM PRESTADOS NA ELABORACAO E ACOMPANHAMENTO DOS ATOS DO          LEGISLATICO., ,UM,1.0000,2000.000000,2000.0000,
"002",200700,"01","01  ",2007-12-03 00:00:00,"1203002",2007-12-26 00:00:00,V,"6393","001 ",SERVICOS A SEREM PRESTADO NA MANUTENCAO DE COMPUTADORES  E IMPRESSORAS DESTE  LEGISLATIVO MUNICIPAL., ,UM,1.0000,300.000000,300.0000,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-01-21 00:00:00,V,"469012","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-02-22 00:00:00,V,"469012","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-03-20 00:00:00,V,"4696012","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,31.080000,31.0800,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-04-18 00:00:00,V,"4696012","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-05-20 00:00:00,V,"4696012","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-06-20 00:00:00,V,"4690120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-07-22 00:00:00,V,"46960120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,30.450000,30.4500,
"002",200800,"01","01  ",2008-01-02 00:00:00,"0102004",2008-08-20 00:00:00,V,"4690120","001 ",FORNECIMENTO DE AGUA AO PODER LEGISLATIVO DESTE MUNICIPIO., ,UM,1.0000,31.780000,31.7800,
