"cd_municipio","dt_versao_orc","cd_orgao","cd_unid_orc","dt_emissao_ne","nu_nota_empenho","dt_liquid_liq","tp_nf","nu_nf","nu_item_seq_in","de_item_in1","de_item_in2","de_unid_compra_in","nu_quant_comprada_in","vl_unit_item_in","vl_total_item_in","cd_ncm_in"
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010001",2009-02-20 00:00:00,V,"7827","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM CONTRATAÇÃO DE PESSOA FISICA PARA EXECUTAR OS SERVIÇOS DE ASSESSORIA CONTABIL  DESTINADO AO LEGISLATIVO MUNICIPAL, ,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010001",2009-03-20 00:00:00,V,"7841","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM CONTRATAÇÃO DE PESSOA FISICA PARA EXECUTAR OS SERVIÇOS DE ASSESSORIA CONTABIL  DESTINADO AO LEGISLATIVO MUNICIPAL, ,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010001",2009-04-20 00:00:00,V,"7849","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM CONTRATAÇÃO DE PESSOA FISICA PARA EXECUTAR OS SERVIÇOS DE ASSESSORIA CONTABIL  DESTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010001",2009-05-20 00:00:00,V,"8107","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM CONTRATAÇÃO DE PESSOA FISICA PARA EXECUTAR OS SERVIÇOS DE ASSESSORIA CONTABIL  DESTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010001",2009-06-19 00:00:00,V,"8118","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM CONTRATAÇÃO DE PESSOA FISICA PARA EXECUTAR OS SERVIÇOS DE ASSESSORIA CONTABIL  DESTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010002",2009-01-20 00:00:00,S,"7470","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA JURIDICA DESTINADO A ESSA CASA LEGISLATIVA, ,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010002",2009-02-20 00:00:00,V,"7831","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA JURIDICA DESTINADO A ESSA CASA LEGISLATIVA, ,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010002",2009-03-20 00:00:00,V,"7840","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA JURIDICA DESTINADO A ESSA CASA LEGISLATIVA, ,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010002",2009-04-20 00:00:00,V,"8103","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA JURIDICA DESTINADO A ESSA CASA LEGISLATIVA,,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010002",2009-05-20 00:00:00,V,"8111","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA JURIDICA DESTINADO A ESSA CASA LEGISLATIVA,,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010002",2009-06-19 00:00:00,V,"8122","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA JURIDICA DESTINADO A ESSA CASA LEGISLATIVA,,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010003",2009-01-20 00:00:00,S,"7464","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM LOCAÇÃO DE VEICULO DSTINADO AO LEGISLATIVO MUNICIPAL, ,UM,1.0000,3500.000000,3500.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010003",2009-02-20 00:00:00,S,"7826","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM LOCAÇÃO DE VEICULO DSTINADO AO LEGISLATIVO MUNICIPAL, ,UM,1.0000,3500.000000,3500.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010003",2009-03-20 00:00:00,V,"7836","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM LOCAÇÃO DE VEICULO DSTINADO AO LEGISLATIVO MUNICIPAL, ,UM,1.0000,3500.000000,3500.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010003",2009-04-20 00:00:00,V,"7848","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM LOCAÇÃO DE VEICULO DSTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,3500.000000,3500.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010003",2009-05-20 00:00:00,V,"8106","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM LOCAÇÃO DE VEICULO DSTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,3500.000000,3500.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010003",2009-06-19 00:00:00,V,"8117","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM LOCAÇÃO DE VEICULO DSTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,3500.000000,3500.0000,
"002",200900,"01","01  ",2009-01-12 00:00:00,"12010004",2009-06-19 00:00:00,V,"8119","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA DE IMPRENSA DESTINADO AO PODER LEGISLATIVO MUNICIPAL,,UM,1.0000,1500.000000,1500.0000,
"002",200900,"01","01  ",2009-01-13 00:00:00,"13010001",2009-12-18 00:00:00,S,"0461","001 ",VALOR EMPENHADO MPARA ATENDER DESPESAS COM SERVIÇOS TECNICO NA ELABORAÇÃO DE PROJETOS  E ACOMPANHAMENTO DOS ATOS DO LEGISLATIVO,,UM,1.0000,2500.000000,2500.0000,
"002",200900,"01","01  ",2009-01-14 00:00:00,"14010001",2009-07-20 00:00:00,V,"8124","001 ","VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS TECNICO DE ORGANIZAÇÃO DOS ACERVOS DE LEIS,PORTARIAS, RESOLUÇÕES E MATREIAS DO ARQUIVO MORTO DESTA CASA LEGISLATIVA",,UM,1.0000,1500.000000,1500.0000,
"002",200900,"01","01  ",2009-01-14 00:00:00,"14010002",2009-06-19 00:00:00,V,"8123","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE ASSESSORIA TECNICA EM SISTEMAS DE CONTROLE INTERNOS DESTINADOS AO CONTROLES INTERNO DESTA CAMARA MUNICIPAL.,,UM,1.0000,2500.000000,2500.0000,
"002",200900,"01","01  ",2009-02-02 00:00:00,"02020001",2009-02-20 00:00:00,V,"7834","001 ",VALOR EMPENHADO PARA ETENDER DESEPAS COM FORNECIMENTO DE LANCHES  DESTINADOS AS SESSÕES ORDINARIAS E EXTRAORDINARIAS DO LEGISLATIVO MUNICIPAL, ,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-02-13 00:00:00,"13020002",2009-02-18 00:00:00,M,"7694","001 ",TINTA PARA IMPRESSORA  HP ALTA RESOLUÇÃO COR PRETO, ,UNIDADE,1.0000,30.000000,30.0000,
"002",200900,"01","01  ",2009-03-02 00:00:00,"02030001",2009-03-20 00:00:00,V,"7842","001 ",VALOR EMPENHADO PARA  ATENDER DESPESAS COM FORNECIMENTO DE LANCHES  DESTINADO AO PODER LEGISLATIVO DURANTE AS SEÇÕES ORDINARIAS E EXTRAORDINARIAS DESTE LEGISLATIVO, ,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-03-02 00:00:00,"02030002",2009-03-04 00:00:00,V,"7839","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS  DE MANUTENÇÃO DE EQUIPAMENTOS DE INFORMATICA DESTINADO AO PODER LEGISLATIVO MUNICIPAL, ,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-03-02 00:00:00,"02030003",2009-03-26 00:00:00,S,"0025","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM CONFECÇÕES DE CAPAS DE PROCESSOS, ,UM,1.0000,375.000000,375.0000,
"002",200900,"01","01  ",2009-03-05 00:00:00,"05030001",2009-03-30 00:00:00,S,"10476","001 ",VALOR EMPENHADO APARA ATENDER DESPESAS COM AQUISICAÇÃO DE SUPRIMENTOS DE INFORMATICA, ,UM,1.0000,79.000000,79.0000,
"002",200900,"01","01  ",2009-04-02 00:00:00,"02040001",2009-04-20 00:00:00,V,"8104","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM FORNECIMENTO DE LANCHES POR OCASIÃO DAS REUNIÕES ORDINARIAS E EXTRAORDINARIAS  DO LEGISLATIVO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-04-02 00:00:00,"02040002",2009-04-20 00:00:00,V,"8102","001 ",VALOR EMPENHADO APARA ATENDER DESPESAS COMSERVIÇOS DE MANUTENÇÃO DO EQUIPAMENTOS DE INFORMATICA DO LEGISLATIVO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-04-10 00:00:00,"10040001",2009-04-20 00:00:00,M,"3345","001 ",PASTA COLECIONADOR,,UNIDADE,19.0000,2.500000,47.5000,
"002",200900,"01","01  ",2009-04-10 00:00:00,"10040001",2009-04-20 00:00:00,M,"3345","002 ",ENVELOPE  AMARELOS A4,,UNIDADE,100.0000,0.200000,20.0000,
"002",200900,"01","01  ",2009-05-04 00:00:00,"04050001",2009-05-20 00:00:00,V,"8112","001 ",VALOR EMPENHGADO PARA ATENDER DESPESAS COM FORNECIMENTO DE LANCHES A SER DESTINADO AO LEGISLATIVO MUNICIPAL POR OCASIÃO DAS REUNIÕES ORDINARIAS E EXTRAORDINARIAS,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-05-04 00:00:00,"04050002",2009-05-20 00:00:00,V,"8110","001 ",VALOR EMPENHADO PAREA ATENDER DESPESAS COMSERVIÇOS DE MATUTENÇÃO DOS EQUIPAMENTOS DESTA CASA LEGISLATIVA,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-06-19 00:00:00,"19060001",2009-06-19 00:00:00,V,"8121","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS PRESTADO NA MANUTENCAO DOS EQUIPAMENTOS DE INFORMATICA DO LEGISLATIVO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-07-01 00:00:00,"01070001",2009-12-18 00:00:00,V,"8765","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM LOCAÇÃO DE VEICULOS DESTINADO AO LEGISLATIVO MUNICIPAL CONFORME CONTRATO E LICITAÇÃO,,UM,1.0000,3500.000000,3500.0000,
"002",200900,"01","01  ",2009-07-01 00:00:00,"01070002",2009-12-18 00:00:00,V,"8767","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS SERVIÇOS DE ASSESSORIA DE IMPRENSA CONF. LICITAÇÃO,,UM,1.0000,1500.000000,1500.0000,
"002",200900,"01","01  ",2009-07-01 00:00:00,"01070004",2009-12-18 00:00:00,V,"8766","001 ",VALOR EMENHADO PARA ATENDER DESPESAS COM  ASSESSORIA CONTABIL CONF. CONTRATO E LICITAÇÃO,,UM,1.0000,3600.000000,3600.0000,
"002",200900,"01","01  ",2009-07-01 00:00:00,"01070005",2009-12-18 00:00:00,V,"8769","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM ASSESSORIA TECNICA EM SISTEMAS DE CONTROLE INTERNO CONF. CONTRATO E LICITAÇÃO,,UM,1.0000,2500.000000,2500.0000,
"002",200900,"01","01  ",2009-07-02 00:00:00,"02070001",2009-07-20 00:00:00,V,"8512","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS MANUTENÇÃO DOS EQUIPAMENTOS DE INFORMATICA DO LEGISLATIVO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-07-20 00:00:00,"20070001",2009-12-18 00:00:00,V,"8763","001 ","VALOR EMPENHADOPARA ATENDER DESPESAS COM SERVIÇOS TECNICOS  NA ORGANIZAÇÃO DOS ACERVOS DE LEIS, PORTARIAS, RESOLUÇÕES E MATERIAIS DO ARQUIVO MORTO DESTA CASA LEGISLATIVA CONF. LICITAÇÃO E CONTRATO",,UM,1.0000,1500.000000,1500.0000,
"002",200900,"01","01  ",2009-08-03 00:00:00,"03080001",2009-08-20 00:00:00,V,"8533","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM FORNECIMENTOS DE LANCHES DESTINADO AS REUNIÕES ORDINARIAS E EXTRAORDINARIAS  DO LEGISLATIVO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-08-03 00:00:00,"03080002",2009-08-20 00:00:00,V,"8531","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE MANUTENÇAO DOS EQUIPAMENTOS DE INFORMATICA DO LEGISLATIVCO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-09-02 00:00:00,"02090001",2009-09-18 00:00:00,V,"8542","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM FORNECIMENTOS DE LACHES POR OCASIÇÃO DAS SESSÕES ORDINARIAS E EXTRAORDINARIAS DO LEGISLATIVO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-09-02 00:00:00,"02090002",2009-09-18 00:00:00,V,"8540","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM  SERVIÇOS DE MANUTENÇÃO DE MAQUINAS E EQUIPAMENTO DE INFORMATICA  DP LEGISLATIVO MUNICIPAL,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-09-02 00:00:00,"02090003",2009-09-18 00:00:00,S,"163","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM INSTALAÇÃO DE KIT COADATO COM RADIO PARA TRANSMISSÃO DE INTERNETE VIA ONDA DE RADIO DESTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,189.000000,189.0000,
"002",200900,"01","01  ",2009-09-10 00:00:00,"10090001",2009-09-18 00:00:00,M,"3443","001 ",Item de despesa PASTA AZ,,UNIDADE,6.0000,6.500000,39.0000,
"002",200900,"01","01  ",2009-09-10 00:00:00,"10090001",2009-09-18 00:00:00,M,"3443","002 ",ENVELOPE  AMARELOS A4,,UNIDADE,50.0000,0.200000,10.0000,
"002",200900,"01","01  ",2009-09-10 00:00:00,"10090001",2009-09-18 00:00:00,M,"3443","003 ",ENVELOPE PEQUENO,,UNIDADE,20.0000,0.100000,2.0000,
"002",200900,"01","01  ",2009-09-10 00:00:00,"10090001",2009-09-18 00:00:00,M,"3443","004 ",PASTA COLECIONADOR,,UNIDADE,10.0000,2.600000,26.0000,
"002",200900,"01","01  ",2009-09-10 00:00:00,"10090001",2009-09-18 00:00:00,M,"3443","005 ",LIGAS AMARELAS,,PACOTE,1.0000,2.000000,2.0000,
"002",200900,"01","01  ",2009-09-10 00:00:00,"10090001",2009-09-18 00:00:00,M,"3443","006 ",CAPA DE PROCESSO,,UNIDADE,10.0000,0.500000,5.0000,
"002",200900,"01","01  ",2009-10-02 00:00:00,"02100001",2009-11-20 00:00:00,S,"208","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE PROVEDOR DE INTERNET AO RADIO DESTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,60.000000,60.0000,
"002",200900,"01","01  ",2009-10-02 00:00:00,"02100001",2009-12-16 00:00:00,S,"231","001 ",VALOR EMPENHADO PARA ATENDER DESPESAS COM SERVIÇOS DE PROVEDOR DE INTERNET AO RADIO DESTINADO AO LEGISLATIVO MUNICIPAL,,UM,1.0000,60.000000,60.0000,
"002",200900,"01","01  ",2009-10-02 00:00:00,"02100002",2009-10-20 00:00:00,V,"8752","001 ","VALOR EMPENHADO PARA ATENDER DESPESAS COM, FORNECIMENTO DE LANCHES DESTINADAS AS REUNIÕES ORDINARIA E EXTRAORDINARIAS DO LEGISLATIVO MUNICIPAL",,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-10-02 00:00:00,"02100003",2009-10-02 00:00:00,M,"5013","001 ",TONER IMPRESSORA LASER,,UNIDADE,1.0000,79.000000,79.0000,
"002",200900,"01","01  ",2009-11-03 00:00:00,"03110001",2009-11-20 00:00:00,V,"8759","001 ",valor empenhado para atender despesas com manuten;ao dos equipamentos de informatica do legislativo municipal,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-11-03 00:00:00,"03110002",2009-11-20 00:00:00,V,"8761","001 ",valor empenhado para atender despesas com fornecimento de lanches por ocasiao das sessoes ordinarias e extraordinarias no legislativo municipal,,UM,1.0000,500.000000,500.0000,
"002",200900,"01","01  ",2009-11-03 00:00:00,"03110003",2009-11-20 00:00:00,M,"3522","001 ",CAPA DE PROCESSO,,UNIDADE,500.0000,0.300000,150.0000,
"002",200900,"01","01  ",2009-12-10 00:00:00,"10120001",2009-12-18 00:00:00,M,"915","001 ",Item de despesa PAPEL A4,,RESMA,3.0000,13.990000,41.9700,
"002",200900,"01","01  ",2009-12-10 00:00:00,"10120001",2009-12-18 00:00:00,M,"915","002 ",Item de despesa CLIPS 3,,UNIDADE,1.0000,1.210000,1.2100,
"002",200900,"01","01  ",2009-12-10 00:00:00,"10120001",2009-12-18 00:00:00,M,"915","003 ",GRAMPO 266,,CAIXA,1.0000,3.000000,3.0000,
"002",200900,"02","01  ",2009-01-05 00:00:00,"0105020",2009-11-16 00:00:00,V,"000000000000097","001 ",SERVICOS PRESTADOS,,UND,1.0000,1980.000000,1980.0000,
"002",200900,"02","01  ",2009-01-05 00:00:00,"0105020",2009-12-16 00:00:00,V,"000000000000023","001 ",SERVICOS PRESTADOS,,UND,1.0000,660.000000,660.0000,
"002",200900,"08","02  ",2009-01-19 00:00:00,"0119010",2009-05-08 00:00:00,V,"000000000002080","001 ",PRESTACAO DE SERVICOS,,UND,1.0000,3200.000000,3200.0000,
"002",201000,"01","01  ",2010-01-04 00:00:00,"0104006",2010-04-20 00:00:00,V,"000000000000343","001 ",LOCACAO DE SISTEMAS DE INFORMATICA,,UND,1.0000,450.000000,450.0000,
"002",201000,"01","01  ",2010-01-04 00:00:00,"0104006",2010-10-20 00:00:00,V,"000000000000553","001 ",LOCACAO DE SISTEMAS INFORMATIZ,,UND,1.0000,450.000000,450.0000,
"002",201000,"01","01  ",2010-01-04 00:00:00,"0104006",2010-11-19 00:00:00,V,"000000000000580","001 ",LOCACAO DE SISTEMAS DE INFORMA,,UND,1.0000,450.000000,450.0000,
"002",201000,"01","01  ",2010-01-04 00:00:00,"0104007",2010-05-20 00:00:00,V,"000000000000312","001 ",PROVEDOR DE INTERNET,,UND,1.0000,60.000000,60.0000,
"002",201000,"01","01  ",2010-01-04 00:00:00,"0104007",2010-06-18 00:00:00,V,"000000000000334","001 ",SERVICOS DE PROVEDOR DE INTERNET,,UND,1.0000,60.000000,60.0000,
"002",201000,"01","01  ",2010-01-04 00:00:00,"0104007",2010-07-20 00:00:00,V,"000000000000338","001 ",PROVEDOR DE INTERNET,,UND,1.0000,60.000000,60.0000,
"002",201000,"01","01  ",2010-01-04 00:00:00,"0104007",2010-08-20 00:00:00,V,"000000000009583","001 ",PROVEDOR DE INTERNET,,UND,1.0000,60.000000,60.0000,
"002",201000,"01","01  ",2010-03-10 00:00:00,"0310001",2010-03-22 00:00:00,M,"000000000003601","001 ",EVELOPE AMARELO MEDIO,,UND,5.0000,0.200000,1.0000,
"002",201000,"01","01  ",2010-03-10 00:00:00,"0310001",2010-03-22 00:00:00,M,"000000000003601","002 ",PAPEL A4,,RS,2.0000,16.000000,32.0000,
"002",201000,"01","01  ",2010-03-10 00:00:00,"0310001",2010-03-22 00:00:00,M,"000000000003601","003 ",PASTA COLECIONADOR,,UND,10.0000,2.800000,28.0000,
"002",201000,"01","01  ",2010-04-09 00:00:00,"0409003",2010-04-20 00:00:00,V,"000000000009298","001 ",SERVICOS PRESTADOS,,UND,1.0000,265.700000,265.7000,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604001",2010-06-18 00:00:00,M,"000000000005497","001 ",TONER IMPRESORA LASER,,UND,1.0000,79.000000,79.0000,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","001 ",VASSOURA,,UND,5.0000,7.790000,38.9500,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","002 ",PAPEL HIGIENICO,,UND,48.0000,1.890000,90.7200,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","003 ",PANO DE CHAO,,UND,30.0000,1.190000,35.7000,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","004 ",AGUA SANITARIA,,UND,48.0000,1.590000,76.3200,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","005 ",SABAO EM PO,,UND,40.0000,3.490000,139.6000,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","006 ",DESINFETANTE PINHO SOL,,UND,24.0000,2.490000,59.7600,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","007 ",CERA LIQ. BRCO VERME,,UND,24.0000,4.490000,107.7600,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","008 ",LIMPA VIDROS,,UND,14.0000,5.640000,78.9600,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","009 ",LUSTRA MOVEIS,,UND,12.0000,3.000000,36.0000,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","010 ",PEDRA SANITARIA,,UND,22.0000,0.990000,21.7800,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","011 ",PAPEL TOALHA,,UND,24.0000,2.490000,59.7600,
"002",201000,"01","01  ",2010-06-04 00:00:00,"0604002",2010-06-18 00:00:00,M,"000000000000382","012 ",DETERGENTE,,UND,48.0000,1.140000,54.7200,
"002",201000,"01","01  ",2010-10-01 00:00:00,"1001001",2010-10-25 00:00:00,V,"000000000009596","001 ",ASSESSORIA TECNICA,,UND,1.0000,3800.000000,3800.0000,
"002",201000,"01","01  ",2010-10-05 00:00:00,"1005001",2010-10-25 00:00:00,V,"000000000009597","001 ",ASSESSORIA DE IMPRENSA,,UND,1.0000,1800.000000,1800.0000,
"002",201000,"01","01  ",2010-11-03 00:00:00,"1103001",2010-11-19 00:00:00,V,"000000000009601","001 ",SERVICOS PRESTADOS,,UND,1.0000,1600.000000,1600.0000,
"002",201000,"01","01  ",2010-12-08 00:00:00,"1208001",2010-12-08 00:00:00,M,"000000000003817","001 ",PASTA CLASSIFICADOR,,UND,20.0000,2.700000,54.0000,
"002",201000,"01","01  ",2010-12-08 00:00:00,"1208001",2010-12-08 00:00:00,M,"000000000003817","002 ",ENVELOPE SACO MEDIO,,UND,28.0000,0.250000,7.0000,
"002",201000,"03","01  ",2010-02-10 00:00:00,"0210003",2010-02-12 00:00:00,M,"000000000025581","001 ",CAPA DE PROCESSOS,,UND,5000.0000,0.200000,1000.0000,